TF,target,importance
ZNF764,CD1E,9.539367429763537e-09
ZNF267,MBTPS1,9.532894900432228e-09
ZNF302,TRPM7,9.532198672840267e-09
ZNF740,CD1E,9.529971230393194e-09
ZNF548,INO80D,9.527886546007966e-09
ZBTB49,LILRB1,9.52191248077262e-09
SIN3A,NCCRP1,9.508772659840457e-09
ZBTB2,CARNMT1,9.496162495403154e-09
ZNF276,CMTM8,9.494121644733821e-09
ZNF267,CCL4,9.494074407938946e-09
ID1,INO80,9.484092922538821e-09
SIN3A,CTB-55O6.12,9.483793791687089e-09
CENPB,KMT2B,9.483288369726342e-09
XRCC1,FASLG,9.478115904810607e-09
POU6F1,PAN3,9.47007027753608e-09
CXXC1,MPZL3,9.463740765267806e-09
PBX4,LYNX1,9.460922956608707e-09
ID1,CTB-55O6.12,9.458392294021662e-09
NFATC1,SETD7,9.453505773611897e-09
ZNF341,ZBP1,9.452231328339387e-09
CHD1,GABBR1,9.436567561490944e-09
ZBTB20,ANKHD1,9.435547487641363e-09
NFATC1,NMB,9.433005130121652e-09
ZNF700,MIR3142HG,9.428172338838112e-09
ZNF302,LY6G5C,9.41945780158342e-09
EOMES,ZFYVE28,9.4190111380582e-09
ZBTB2,CD1E,9.405343842902599e-09
CENPB,HPCAL1,9.403163671817446e-09
ZNF91,SP140L,9.396441710988256e-09
DUS3L,BTN3A1,9.38705743698677e-09
RFX2,LPIN1,9.37808932550894e-09
ZNF717,RENBP,9.371880897021033e-09
ZNF26,RP11-262H14.4,9.370207632065616e-09
CXXC1,ERCC6L2,9.37015133064964e-09
OTX2,LINC01281,9.345284937729569e-09
JAZF1,TAZ,9.3412003677938e-09
FOXP4,RILP,9.337136119936932e-09
ZNF426,MAN2A2,9.328505966255579e-09
ARFGAP1,RP11-596C23.2,9.308635144012926e-09
HIST2H2BE,CCL13,9.302014853648765e-09
MYB,NSUN3,9.295559516395522e-09
CXXC1,BISPR,9.280910132670575e-09
ZNF700,CD1C,9.279851103382879e-09
POU2F1,COL17A1,9.27306912639526e-09
HOXB2,BICD1,9.270995457351796e-09
MYB,ARID1A,9.265740426835691e-09
ZNF33A,C5orf42,9.261931528368254e-09
ZSCAN31,GLB1,9.258001888772636e-09
ZNF195,RENBP,9.252814447144993e-09
DUS3L,SUSD3,9.216225859215738e-09
PHTF1,RAP2B,9.213496991362976e-09
ZNF567,RP11-182L21.6,9.212862559345655e-09
ZNF700,PHF1,9.209889216614907e-09
ZBTB43,STAB1,9.203736244082994e-09
DBP,TATDN2,9.200477689135039e-09
ZFP14,ARHGAP30,9.198982008270667e-09
ZNF267,RP11-138A9.2,9.191879126684074e-09
WISP2,DIAPH1,9.189649878741547e-09
OTX2,CHST7,9.180829300472907e-09
ZNF26,FLT3LG,9.17705295537199e-09
CHD1,C1orf54,9.176472792660326e-09
NELFB,HPGDS,9.175393359669094e-09
TFEB,HSH2D,9.173137465527038e-09
ZNF567,DGKA,9.171930938655668e-09
FOXP4,MANEA,9.169462820929221e-09
ZNF626,LINC-PINT,9.16817154215363e-09
ZNF407,RGS22,9.168162530107174e-09
ZNF320,CHST7,9.157148998229786e-09
ZBTB49,PDE4B,9.150055287975716e-09
ZBTB49,RP11-326C3.11,9.145513942012035e-09
ZNF836,ZBED4,9.139821608301711e-09
ZNF267,ZKSCAN4,9.13928351374063e-09
GADD45A,PCGF6,9.13644686565969e-09
SIN3A,GTF2H2,9.132900262772916e-09
ZNF800,PECR,9.124765071009914e-09
ZNF821,VRK3,9.120153919282107e-09
ZNF700,WDR48,9.118980632839152e-09
RUNX2,KRT86,9.117765964942035e-09
RUNX3,RP11-296O14.3,9.110363823424452e-09
ZNF600,FURIN,9.089885071990652e-09
ZNF781,MIAT,9.082110203172354e-09
MTERF1,PXN,9.077689870438268e-09
ZKSCAN4,RP11-119B16.2,9.07285005949004e-09
ZNF91,UBR5,9.071203234087259e-09
OTX2,FAM213B,9.065856823046543e-09
POU6F1,SH2D3C,9.064052513187484e-09
ZNF182,DXO,9.05626306754329e-09
ZNF791,MOSPD2,9.05036540154191e-09
TFEB,DCD,9.032057087311548e-09
EGR2,C15orf48,9.024510777917291e-09
DBP,NIN,9.020640992670374e-09
SIN3A,NAPEPLD,9.018638974772007e-09
TBP,GPR18,9.017893562697095e-09
FOSB,COL17A1,9.017586207855563e-09
ZNF793,SYNE3,9.01719098882142e-09
ZNF548,TRIM16,9.01620007164333e-09
FOSB,MPHOSPH9,9.01469012839057e-09
ZNF276,LINC01215,9.013214172381735e-09
HOXB2,TRIM16,9.011929783274771e-09
IKZF3,PRKD3,8.998725569573232e-09
ZNF320,JAZF1,8.996326468153086e-09
FOXP4,HLA-DMB,8.977138562636519e-09
ZNF302,EDEM3,8.976891861633732e-09
ETS1,CCL22,8.97640704814281e-09
ZNF426,PDCD4-AS1,8.972330100362477e-09
ZBTB20,TUBE1,8.972157629117846e-09
RNF138,IQCB1,8.972067846011797e-09
CENPB,HYOU1,8.968520430389031e-09
NELFB,ZBTB43,8.95269639650334e-09
ZNF26,ATAD3C,8.950935757687382e-09
FOSB,ANKRD40,8.947976385543579e-09
ZKSCAN4,TAZ,8.931498303712741e-09
ZNF740,MYH11,8.923162173148328e-09
FOSB,INPP4B,8.916461593553462e-09
XRCC1,USP47,8.909506839010145e-09
ZNF33B,SERPINB9,8.908847914704272e-09
RUNX2,PCIF1,8.90410868060336e-09
FOXK1,ZNF512,8.902759926949763e-09
ZNF600,LY9,8.897060146948599e-09
ZBTB43,ZNF774,8.889746830176062e-09
PPP1R10,RP11-483I13.5,8.889049051364662e-09
ZNF493,LTB,8.888834537826215e-09
ZNF600,POU6F1,8.884087305494686e-09
ZNF567,FRAT2,8.882371326822505e-09
POU6F1,FGR,8.877663166051734e-09
NFATC1,TATDN2,8.869891586834059e-09
KDM5B,PLK3,8.869871038809891e-09
POU2F1,ZNF717,8.85113712534249e-09
JAZF1,GGA3,8.84639000789704e-09
ZNF350,COL17A1,8.846363286346615e-09
RUNX3,CBLB,8.84540918886828e-09
JAZF1,EPHA1-AS1,8.84506987342671e-09
RFX2,AC006129.2,8.837365341796507e-09
ZNF567,IL18RAP,8.82478872849964e-09
ZNF567,TPSAB1,8.823906611859995e-09
ZNF528,DPH7,8.822569775593613e-09
SIN3A,ITGB2-AS1,8.821610259117865e-09
RUNX2,KRT75,8.800792682820953e-09
POU6F1,LAMA5,8.798640072027365e-09
ZNF493,CFL2,8.796787703034695e-09
ZNF600,FGR,8.793701218876152e-09
CFL2,ELMOD3,8.788886574016648e-09
ZNF836,C3,8.786428983075191e-09
EIF5A2,ZDHHC7,8.783803843963721e-09
XRCC4,HECTD3,8.779607592367057e-09
ZNF224,AKAP10,8.770366592128423e-09
ZNF33B,ANKRD40,8.769911655183498e-09
MBD1,IFT80,8.769454195315072e-09
ZNF493,NUDCD3,8.756189664127012e-09
DUS3L,BOLA2B,8.752735341225063e-09
DBP,RP11-467L13.7,8.74153787408495e-09
RORA,KIAA1841,8.732996383827552e-09
RUNX2,TMEM206,8.72420899095504e-09
FANK1,S100A2,8.71918344806157e-09
TOB2,CCDC86,8.712995521899567e-09
JAZF1,NSUN3,8.711276392688127e-09
EGR2,MRPS27,8.708335550134574e-09
ZNF451,CARD8,8.707356240514273e-09
PHTF1,CPE,8.69855714484445e-09
HIST1H2BN,UBE3D,8.697878445157833e-09
ZNF430,LINC01550,8.697460616174673e-09
CCNT2,LILRB1,8.690598045225616e-09
TBP,TRRAP,8.690573593917259e-09
ZNF26,PDE6G,8.688978370797266e-09
TBP,ATAD1,8.682216037525236e-09
ZNF302,EGR2,8.680734059563117e-09
ZNF426,RP11-483I13.5,8.671943330671645e-09
ZNF267,RP11-138A9.1,8.670419472989883e-09
NR4A1,HYOU1,8.668789070685161e-09
HOXB2,TTLL5,8.660372750368701e-09
ZNF184,LILRB3,8.658658564907698e-09
ZNF567,KDM5B,8.657941868061632e-09
ZNF33B,ZBTB43,8.655757177643965e-09
EOMES,DISC1,8.65506207806141e-09
ELK3,AFTPH,8.647465875874994e-09
WISP2,MCCC2,8.63706650232399e-09
ZNF91,AOAH,8.635083996431393e-09
HIST2H2BE,FIZ1,8.626668991625336e-09
RFX2,RNF25,8.622194362466567e-09
SIN3A,ZNF316,8.621448901620967e-09
POU2F1,ZNF793,8.61491348003743e-09
ZNF836,EOMES,8.61368676791157e-09
KDM5A,RP11-455F5.5,8.60662535931161e-09
DBP,MFAP4,8.602547509803648e-09
ZNF764,SLC2A3,8.589440226408904e-09
SIN3A,RP11-332H14.2,8.589437085090642e-09
ZBTB20,FAM65B,8.582789171847396e-09
ZNF276,ZFYVE28,8.579290328020394e-09
ZNF33B,MAN2A2,8.57750664628916e-09
CENPB,POT1,8.563337175464741e-09
ZNF548,RBM43,8.562992817074273e-09
ZNF320,OSBPL3,8.55841750636573e-09
JAZF1,TTLL5,8.555968298941734e-09
KDM5B,AK9,8.554767358780429e-09
OSR2,REV1,8.541793524632798e-09
CXXC1,LILRB1,8.541598587246188e-09
TOB2,FANCF,8.540965759361845e-09
ELK3,HERC3,8.534936462395211e-09
TRMT1,CDK13,8.532632277425516e-09
ZNF394,C1orf216,8.53094026399366e-09
ZNF774,DHX38,8.530664378329257e-09
OTX2,HYOU1,8.528000942102961e-09
MEOX2,CCSER2,8.519816872515782e-09
XRCC1,MRM1,8.510144450173834e-09
KLF2,LBR,8.508229953894325e-09
ZBTB2,DGKE,8.508156430662673e-09
ZNF791,C9orf72,8.507236155534015e-09
ZNF91,EFEMP1,8.5055564072594e-09
CTBP1,IDUA,8.501889443405537e-09
ZNF276,VEZT,8.501697043653532e-09
ZSCAN31,GTF2H4,8.487238404007023e-09
CENPB,TRIM41,8.486176193150257e-09
ZNF276,PRKACB,8.485354834987285e-09
ZNF821,RP11-262H14.4,8.480795805835401e-09
ZSCAN31,AC010287.1,8.477817534234183e-09
GADD45A,MARS,8.472546259770973e-09
ID1,DXO,8.471742851614911e-09
ZNF91,NME7,8.460197883499849e-09
ZNF800,CDKN2D,8.458102458496838e-09
ZNF717,RBBP5,8.450913426680925e-09
IKZF3,PRKCZ,8.448986290651938e-09
ZNF184,MTMR9,8.44821930642224e-09
ZNF567,LINC00665,8.447063837104952e-09
ZNF276,ACTL10,8.446223470924535e-09
ZNF302,HOXB-AS1,8.444878034677098e-09
ZNF320,CDK11A,8.432754227656792e-09
SP3,PIGC,8.428573657230999e-09
RNF138,RP11-686O6.2,8.426223399971436e-09
DUS3L,CNOT10,8.421393630568873e-09
TOB2,RP11-727F15.9,8.416014282783104e-09
CCNT2,ACOT2,8.415214940102487e-09
CCNT2,CARD11,8.406695106790912e-09
CENPB,SERPINC1,8.405184565101059e-09
MBD1,RP11-332H14.2,8.403397998521931e-09
EIF5A2,CCL22,8.402295824170374e-09
ZNF430,MB,8.3869384533438e-09
ZNF91,CHD6,8.38318333566867e-09
HOXB2,LOR,8.38286440579248e-09
MBD1,STMN2,8.360423582288918e-09
ZNF493,ADCY7,8.357685598079348e-09
POU2F1,ZNF394,8.356896180700506e-09
ZNF33B,FASLG,8.35682302286431e-09
ZNF567,TAS2R14,8.356476634809933e-09
ZKSCAN4,RP11-686O6.2,8.353244021364789e-09
FIZ1,ATXN7L3B,8.347413840521755e-09
MYB,VCPKMT,8.339196441038135e-09
PHF21A,S100A5,8.328094639289687e-09
SIN3A,APLF,8.327092443602146e-09
PHTF1,POU2F1,8.320087193443203e-09
ZNF316,IKZF3,8.316865936243315e-09
TRMT1,TYW1,8.316566485277553e-09
ZNF764,ZNF672,8.312654965315034e-09
ZNF567,SSH1,8.312587841455507e-09
ZNF774,TCEB3,8.297222760178537e-09
TBP,ZBED2,8.291897397132674e-09
ZNF548,PON2,8.286384005659714e-09
HIST2H2BE,ZNF267,8.276777635930657e-09
ZNF316,EFHC1,8.275848117886851e-09
CFL2,PPM1B,8.273931880259588e-09
POU6F1,ATL2,8.273310462516534e-09
ZNF33B,B3GLCT,8.267466662168184e-09
ZNF426,ZNF672,8.263509704534761e-09
ZNF781,PRDM2,8.262722357828365e-09
DUS3L,MTX3,8.25352169392243e-09
ZNF781,RNPC3,8.248404882998024e-09
ZNF548,C4orf47,8.243886889912911e-09
PBX4,DDX11,8.243780305651282e-09
EIF5A2,CYTH1,8.243239636218798e-09
ZNF33B,TOR3A,8.238447911720267e-09
RUNX2,RNF2,8.237372777719967e-09
MTERF1,PSME4,8.23661346612123e-09
TCF7,CDK11A,8.234547161214515e-09
HIST1H2BN,ADAP2,8.233946105130267e-09
CCNT2,STK32C,8.229875028410368e-09
XRCC1,COL1A1,8.229525526865912e-09
CHD1,ABHD14A,8.225414286523336e-09
ZNF548,RP4-605O3.4,8.223922238343368e-09
ZHX2,FRAT2,8.223031121449268e-09
ZBTB43,TRIM16,8.212536829424834e-09
POU2F1,CYTH1,8.211304517410527e-09
ZNF430,VPS33A,8.210458081791635e-09
ZNF316,TRAK2,8.20625822577972e-09
FOXP4,CWC22,8.199616425659476e-09
RFX2,CLSTN3,8.196090535264733e-09
TOB2,AFTPH,8.193167577069931e-09
ZNF493,UBQLN4,8.184938796593848e-09
FOXK1,VEZT,8.179572640111158e-09
JAZF1,PBX4,8.177286849579424e-09
ID1,SNAP47,8.170535686386321e-09
RUNX2,ERVK3-1,8.169289480997186e-09
ZNF821,INO80,8.16044738344864e-09
CTBP1,TMEM161B,8.158235841153594e-09
KDM5A,PHF3,8.156740679210013e-09
XRCC4,ERMP1,8.14278037794254e-09
TRMT1,B3GALT6,8.14107901069337e-09
EGR2,TGFBR2,8.13497777868417e-09
CHD1,EGR2,8.127329988703322e-09
NFATC1,RP11-960L18.1,8.112751483798185e-09
RUNX2,COL1A1,8.11245825657168e-09
ZNF302,TRIM41,8.10548794024615e-09
ZNF700,SLC16A1-AS1,8.09828314339438e-09
TRMT1,G2E3,8.094950682278064e-09
ZNF394,TEP1,8.085903609677746e-09
ZNF800,MFAP5,8.084551635907029e-09
SIN3A,MAP3K12,8.081934156472123e-09
ZNF774,GIMAP1,8.081107744993102e-09
CHD1,ZSCAN31,8.081066128391688e-09
ZNF717,AFTPH,8.079301412940345e-09
ID1,TCEANC2,8.068808582788285e-09
ZNF626,IGSF6,8.053243126447413e-09
ZNF836,OGT,8.050560931656299e-09
MYB,EPHA1-AS1,8.045697102321036e-09
ZNF821,TMEM102,8.045466721625277e-09
ZNF700,C16orf54,8.042517451883612e-09
DUS3L,USP32,8.030916284678172e-09
FIZ1,DYNC2H1,8.0292874479911e-09
TBP,TAF5L,8.02680182411182e-09
ZNF548,A2M,8.019083900847474e-09
TFEB,SLC38A10,8.019067933961204e-09
ZNF394,C1S,8.015323457701171e-09
ZNF276,OSBPL3,8.00974209551061e-09
CENPB,OSR2,8.006731724652827e-09
EGR2,JAZF1,8.005043075994944e-09
ZNF320,RILP,8.003259596610668e-09
ZNF800,MEN1,7.992139610600223e-09
ZNF350,LINC00954,7.988649583401725e-09
SP3,PAN3,7.983205772130618e-09
ZNF91,LINC00528,7.971690255796786e-09
NR4A1,MAL,7.96958564388165e-09
ZFP14,NUDT14,7.966612492511122e-09
ZNF91,FBLN1,7.951774293091963e-09
DUS3L,WDR48,7.950525657488474e-09
XRCC1,HEMK1,7.945018272347174e-09
ZBTB20,PAQR8,7.937791686652524e-09
ZBTB43,HCN3,7.935233055146761e-09
CTBP1,TSEN15,7.925298306040102e-09
TCF7,C9orf40,7.918677659673356e-09
SEMA4A,CSF2,7.917413589098643e-09
ZBTB43,HSD17B7,7.914103999553737e-09
ZNF764,C9orf40,7.910214299340772e-09
ZNF791,PTPN11,7.908445447334756e-09
MYB,VIPAS39,7.894502892985354e-09
TFEB,ZBED4,7.886197410324649e-09
KDM5B,ZBTB20,7.885342333481464e-09
SIN3A,EPC1,7.883579681085729e-09
ZNF26,VSTM2L,7.881819823348004e-09
ZNF764,HTT,7.87600425721983e-09
ZNF91,YPEL1,7.874582340289867e-09
WRNIP1,ANKRD49,7.867245398304502e-09
ZNF320,HSD17B7,7.86161009544478e-09
ZNF493,USP7,7.857131792302101e-09
NR4A1,PCED1B,7.855287162679543e-09
ZNF493,RP11-332H14.2,7.851765685712342e-09
KLF2,BRCA2,7.84309067855017e-09
GADD45A,LCE1C,7.841370314523592e-09
FLI1,HPS5,7.833867119179749e-09
NFATC2,MAP2K3,7.830644036452877e-09
WISP2,CNFN,7.815759433379249e-09
RUNX3,MOSPD2,7.809118271747076e-09
PBX4,CSF2,7.807800582335932e-09
NR4A1,SUGP2,7.799803650412043e-09
CCNT2,FOXK1,7.796535085653668e-09
EIF5A2,ERBB3,7.791689173030322e-09
ZNF426,SLC16A1-AS1,7.79161037159362e-09
ZNF528,ZNF791,7.78178446359493e-09
CHD1,TBK1,7.77994954784568e-09
ZNF267,RP13-1032I1.7,7.777624287063851e-09
DBP,THAP2,7.773273451252368e-09
ZNF302,GCNT1,7.77089813590519e-09
SP3,ERBB3,7.770321606109388e-09
ZNF430,MYB,7.768542260277342e-09
GADD45A,BOD1L1,7.768070068218425e-09
TCF7,RP11-483I13.5,7.765704464617956e-09
ZNF700,LINC00936,7.763325931959206e-09
ZBTB20,MANEA,7.758776965596599e-09
ZBTB43,EPM2A,7.757164210934066e-09
CXXC1,ZNF764,7.75036826941319e-09
ZNF821,ZC3H18,7.749588595209727e-09
TFEB,ANKRD54,7.74652706497551e-09
ZNF821,TBK1,7.746145379162606e-09
POU6F1,LINS1,7.744812400309052e-09
ZNF672,CAD,7.742526701297401e-09
ZNF26,CREBZF,7.73739200612109e-09
NR4A1,REV1,7.736877402700818e-09
ZNF567,TRBV14,7.736218702957423e-09
ZNF548,TSPAN2,7.729213869248379e-09
KDM5B,SIAH1,7.727466434245833e-09
PHTF1,CD1E,7.718690627600871e-09
SEMA4A,LINC01184,7.716955784692434e-09
ZNF394,MEN1,7.716654562871111e-09
ZNF791,RGP1,7.700785351696887e-09
ZNF493,RGP1,7.70078489379096e-09
CXXC1,RC3H2,7.697091382774573e-09
XRCC1,RP11-455F5.5,7.692919651711212e-09
ZNF33B,CHD7,7.689411324462545e-09
MTERF1,SSH3,7.674624968164072e-09
ZNF316,RNF144A,7.669155295760301e-09
ZNF350,SLAMF7,7.66689283192179e-09
MBD1,ZNF717,7.666496037428422e-09
KDM5B,ANKRD13D,7.661327258027028e-09
ZNF451,DKFZp779M0652,7.659927221319494e-09
SEMA4A,ERBB3,7.657152507036989e-09
FOSB,ZNF251,7.65584941723202e-09
ZNF740,METTL15,7.645573669411395e-09
FANK1,PLAC8,7.6444837639766e-09
MTERF1,ECI1,7.634365990973724e-09
ZNF672,LYNX1,7.632377570130132e-09
FIZ1,SPATC1L,7.631496319875885e-09
ZNF787,ACAD11,7.624760426054856e-09
POU2F1,MIAT,7.624078045889632e-09
ZNF548,PIK3CA,7.614663825334886e-09
ZNF267,ERCC6L2,7.614585753155408e-09
ZNF791,AP1G1,7.613721128991744e-09
ZNF740,ZNF426,7.613057629639897e-09
CFL2,HCN3,7.611883025379908e-09
HOXB2,GMIP,7.611308441040953e-09
TBP,PHKG1,7.611117502190663e-09
ZNF316,CST6,7.609509949719399e-09
ZNF548,RANBP2,7.599567771686254e-09
CHD1,MIER3,7.589165560454077e-09
PBX4,HCN3,7.582133710123894e-09
JAZF1,ADAP2,7.571531199487892e-09
FLI1,ZNF26,7.571126602048755e-09
ZNF267,CRELD2,7.570118444431968e-09
ZKSCAN4,VPS13C,7.565749389194536e-09
ZNF791,RUNX3,7.562091571702477e-09
WRNIP1,NUDCD3,7.557417258029165e-09
ZNF836,IGSF6,7.547888885252968e-09
ZNF394,TRAV13-2,7.546553787992323e-09
NFATC1,MRI1,7.54595962166669e-09
EGR2,DLGAP1-AS1,7.5450483205623e-09
RFX2,PRKD3,7.536957975058281e-09
ZNF548,STK39,7.52303198426871e-09
ETS1,TULP4,7.511756165460187e-09
OSR2,GTF2H2,7.511424399831098e-09
ZKSCAN4,LINS1,7.510844944012739e-09
EIF5A2,FAM135A,7.507622249190044e-09
ETS1,ITGAD,7.50184522983506e-09
ZNF600,PIGC,7.500753218095499e-09
ZNF426,RP11-332H14.2,7.49549791708292e-09
CENPB,FHL3,7.48780449044105e-09
CXXC1,NPAT,7.48764067539239e-09
ZFP14,DCN,7.486422453237783e-09
FOSB,MAL,7.482183401878679e-09
NFATC1,NOL4L,7.47694099062917e-09
SIN3A,ITGAD,7.469030733085582e-09
ZNF350,DZIP3,7.468812526576562e-09
FIZ1,SNX25,7.464057184409574e-09
HOXB2,GATA3-AS1,7.45797566410917e-09
EOMES,ZNF451,7.444256480324143e-09
KLF2,ZNF320,7.44120707731394e-09
ZNF316,STK11,7.431099319292942e-09
ZNF836,NPRL3,7.428399542439996e-09
RUNX2,CASS4,7.423901179377706e-09
CTBP1,GDPD5,7.417701268326406e-09
HIST2H2BE,CCL2,7.417174902886279e-09
RUNX2,FBXO46,7.416337249714805e-09
RNF138,COL1A2,7.414756965266701e-09
ZNF626,BEX2,7.4069442671106795e-09
ZNF316,POLM,7.397091005879548e-09
HIST2H2BE,SEMA4A,7.394796087856296e-09
MYB,ZNF224,7.392223083600748e-09
ZNF320,GTF2H2,7.389740595285925e-09
ZNF781,GPR89A,7.389374577646674e-09
TFEB,HHLA3,7.3738834996446156e-09
POU2F1,EPM2AIP1,7.367923801509374e-09
DUS3L,DGKE,7.358697385730796e-09
JAZF1,REEP2,7.353859252337674e-09
EIF5A2,MIR222HG,7.35371735954548e-09
NFATC1,RBM33,7.349730477950782e-09
IKZF3,GPR89A,7.3403571016744125e-09
ZNF394,ERVK3-1,7.339489064022432e-09
ZNF548,RP11-344P13.6,7.335747808413441e-09
RFX2,MRPS10,7.334907480569049e-09
ZNF567,SLC38A10,7.33449115452907e-09
ZNF787,ARSG,7.3317155705790065e-09
DBP,LINC00528,7.329339974196762e-09
ZBTB43,LINC00852,7.32623578169929e-09
ZNF451,PAN3,7.324385796038761e-09
JAZF1,TRDC,7.323578370811931e-09
RUNX2,GNG11,7.319512205301748e-09
TRMT1,PRR7-AS1,7.3135003136461405e-09
NR4A1,RHBDF2,7.306347155296637e-09
MYB,OTUD6B,7.306079768960591e-09
GADD45A,TNS3,7.302742513438101e-09
HIST2H2BE,LINC00528,7.2884383648876045e-09
PBX4,MB,7.286682137333257e-09
SEMA4A,MBTPS1,7.284538775931316e-09
POU6F1,MANEA-AS1,7.2748628161152095e-09
ZHX2,ATAD3C,7.273531720290218e-09
HIST2H2BE,VPS13B,7.270712986108567e-09
RUNX2,LINC00426,7.266326319154175e-09
WISP2,RBM33,7.251880993237382e-09
JAZF1,EDEM3,7.2517283754802735e-09
POU2F1,ZBTB20,7.251357981777196e-09
DUS3L,TAF5L,7.244712049595874e-09
PHTF1,BAG5,7.2378701658910544e-09
NELFB,CCL22,7.233924379532296e-09
ZNF33B,XAB2,7.233803309437267e-09
ZNF821,POLM,7.224628441228716e-09
CTBP1,RP11-326I11.3,7.2230326440156684e-09
ZNF26,MLYCD,7.22036638583467e-09
ZNF26,FGFBP2,7.215542508150429e-09
DUS3L,FGFBP2,7.214489392081371e-09
SP3,FAF2,7.207470247228993e-09
ZNF700,RBM33,7.206542226794387e-09
NELFB,RBM15,7.2056530517540245e-09
ZNF276,SETD4,7.2028397843381725e-09
ZNF548,FANCF,7.20012559937222e-09
ZNF276,PACS2,7.197676745507417e-09
ZBTB2,MYSM1,7.189492034883551e-09
RUNX2,METTL21A,7.189438033822022e-09
ZNF350,EFNA4,7.1835926170795e-09
CCNT2,ADRB2,7.173907445640935e-09
HOXB2,FPGS,7.171583409363957e-09
ZNF91,IDUA,7.170911890738936e-09
TBP,PTPN11,7.168174690711177e-09
SIN3A,ZNF493,7.1646988572366516e-09
ZNF302,C11orf54,7.162940586124991e-09
ZNF548,WDR48,7.160157993659006e-09
ZBTB43,GNMT,7.158206676958005e-09
EIF5A2,GNMT,7.157930628346714e-09
RUNX3,RBM33,7.147518383953914e-09
XRCC1,TYW1,7.142317799486697e-09
POU6F1,MAP3K8,7.1354896735659e-09
DBP,IGFBP4,7.130643725920592e-09
ZNF493,MANEA-AS1,7.130094654652479e-09
EIF5A2,RAP2B,7.12822053867125e-09
TFEB,ABCD1,7.124420051187866e-09
SP3,FBXW4,7.110431413600096e-09
ZNF567,SLC2A6,7.10901214533633e-09
TCF7,AC013264.2,7.107709343192467e-09
ZHX2,KLRC2,7.101361175294108e-09
MYB,LAG3,7.099800011616932e-09
TFEB,APOL2,7.093768610705293e-09
NR4A1,FURIN,7.087051172002104e-09
ZNF91,MYO9B,7.086975254935202e-09
TFEB,RANBP2,7.084237915842774e-09
EGR2,GRPEL2,7.079306511769865e-09
SIN3A,MADD,7.078317157525293e-09
ELK3,ERAP1,7.074634643567603e-09
XRCC1,HHLA3,7.067948459080422e-09
EGR2,TAF5L,7.065288279792212e-09
ZNF276,IGFBP4,7.06019729761197e-09
PPP1R10,MAP3K8,7.055830306551281e-09
POU6F1,KIAA0586,7.05284772761944e-09
FOXP4,RUNX2,7.043403303447974e-09
CXXC1,ZBTB43,7.042878034643803e-09
RFX2,VRK3,7.03502068095447e-09
DBP,KANK3,7.02967660144007e-09
FANK1,ACSL3,7.020877324899738e-09
SP3,MSANTD3,7.020032701049466e-09
ZNF700,LOR,7.017114439917297e-09
CCNT2,OSR2,7.013608877288673e-09
ZNF316,CNOT10,7.01336697322581e-09
TRMT1,BRD3,7.003569166397276e-09
CXXC1,RMRP,6.996343423399916e-09
ZNF26,PLEKHA2,6.987771970584092e-09
HIST2H2BE,PLXNA1,6.984154853116571e-09
ZNF800,KCTD10,6.978927338631652e-09
TRMT1,PIAS3,6.975123750814328e-09
DUS3L,COL1A2,6.973070627152891e-09
CCNT2,ARHGAP12,6.970237693268229e-09
FOSB,GPR82,6.962636510947147e-09
ZNF700,ZNF567,6.955754833574621e-09
IKZF3,FO538757.2,6.9549705397084965e-09
ZNF567,IGFBP4,6.952093364548228e-09
KDM5A,SLC25A28,6.951435863295633e-09
ZNF700,KMT2B,6.951221481888102e-09
ZNF316,ITGB2-AS1,6.9400456089044935e-09
ZNF276,SUGP1,6.934488152017727e-09
ZNF91,CXCL13,6.933542086677702e-09
ZNF821,IRAK4,6.933295925411496e-09
ZNF267,RP11-894P9.1,6.93140289971858e-09
CCNT2,ERBB3,6.931080666384265e-09
SP3,OAS2,6.927571536314786e-09
ZNF430,CD1C,6.924173718225566e-09
ZNF764,RP11-347P5.1,6.9178745087187045e-09
EIF5A2,PAN3,6.915884124087114e-09
CTBP1,LINC00936,6.914310581650309e-09
MYB,C1orf54,6.896017836357207e-09
SP3,ANKRD54,6.891094801446752e-09
CHD1,ZNF318,6.888091163888552e-09
ZBTB49,POMGNT1,6.883229324924246e-09
CXXC1,OSR2,6.881293208200253e-09
ZNF493,POLK,6.881103896282125e-09
POU6F1,ENTHD2,6.87207138372904e-09
ZNF567,MAP3K11,6.870635796174056e-09
ZNF320,SPATS2,6.864169706826185e-09
ZNF548,RP11-296O14.3,6.8585880097081306e-09
WISP2,FLJ37453,6.84997795755096e-09
ZNF33B,ZNF33A,6.849137270250028e-09
ZNF800,FNTB,6.8486460538570236e-09
TRMT1,DISC1,6.8436087517522516e-09
ZFP14,IL18RAP,6.842047482639893e-09
MYB,IL18RAP,6.842046129203822e-09
NR4A1,TM9SF1,6.835842896883298e-09
KLF2,C1orf216,6.8307421178213314e-09
ZNF791,MOCS3,6.829291070138314e-09
OTX2,WDR48,6.827999790106816e-09
EIF5A2,LINC00685,6.82518097671112e-09
SP3,RP11-83A24.2,6.817088861684996e-09
ZNF33B,SELL,6.8150146641087505e-09
ZKSCAN4,FGFBP3,6.806110944166239e-09
ZNF26,MAN1B1-AS1,6.8047192594310495e-09
DBP,RP11-262H14.4,6.8040965336189e-09
TBP,RP11-291B21.2,6.794290125797225e-09
